序号,数据库,问题,Gold SQL,预测 SQL,正确执行结果,实际执行结果,耗时(s),结果匹配(修正),SQL精确匹配,结果匹配(原始),失败原因,错误信息
808,world_1,Count the number of countries in Asia.,"SELECT count(*) FROM country WHERE continent  =  ""Asia""",SELECT COUNT(*) FROM country WHERE Continent = 'Asia',51,51,55.56,True,False,False,,
809,world_1,What are the names of the countries that are in the continent of Europe and have a population of 80000?,"SELECT Name FROM country WHERE continent  =  ""Europe"" AND Population  =  ""80000""",SELECT Name FROM country WHERE Continent = 'Europe' AND Population = 80000,(empty),(empty),51.16,True,False,True,,
810,world_1,Give the names of countries that are in Europe and have a population equal to 80000.,"SELECT Name FROM country WHERE continent  =  ""Europe"" AND Population  =  ""80000""",SELECT Name FROM country WHERE Continent = 'Europe' AND Population = 80000,(empty),(empty),51.85,True,False,True,,
811,world_1,What is the total population and average area of countries in the continent of North America whose area is bigger than 3000 ?,"select sum(population) ,  avg(surfacearea) from country where continent  =  ""north america"" and surfacearea  >  3000","SELECT SUM(Population) AS total_population, AVG(SurfaceArea) AS average_area
FROM country
WHERE Continent = 'North America' AND SurfaceArea > 3000
LIMIT 100","sum(population)	avg(surfacearea)
None	None","total_population	average_area
480753000	1344763.7222222222",52.16,False,False,False,多余的 LIMIT,
812,world_1,Give the total population and average surface area corresponding to countries in North America that have a surface area greater than 3000 .,"select sum(population) ,  avg(surfacearea) from country where continent  =  ""north america"" and surfacearea  >  3000","SELECT SUM(Population) AS total_population, AVG(SurfaceArea) AS average_surface_area
FROM country
WHERE Continent = 'North America' AND SurfaceArea > 3000
LIMIT 100","sum(population)	avg(surfacearea)
None	None","total_population	average_surface_area
480753000	1344763.7222222222",54.11,False,False,False,多余的 LIMIT,
813,world_1,What are the cities whose population is between 160000 and 900000?,SELECT name FROM city WHERE Population BETWEEN 160000 AND 900000,"SELECT Name, Population FROM city WHERE Population BETWEEN 160000 AND 900000 LIMIT 100","Name
Qandahar
Herat
Amsterdam
Rotterdam
Haag
... (1860 rows total)","Name	Population
Qandahar	237500
Herat	186800
Amsterdam	731200
Rotterdam	593321
Haag	440900
... (100 rows total)",50.77,False,False,False,多余的 LIMIT,
814,world_1,Return the names of cities that have a population between 160000 and 900000 .,select name from city where population between 160000 and 900000,SELECT Name FROM city WHERE Population BETWEEN 160000 AND 900000 LIMIT 100,"Name
Qandahar
Herat
Amsterdam
Rotterdam
Haag
... (1860 rows total)","Name
Qandahar
Herat
Amsterdam
Rotterdam
Haag
... (100 rows total)",59.05,False,False,True,多余的 LIMIT,
815,world_1,Which language is spoken by the largest number of countries?,SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1,"SELECT Language, COUNT(*) AS country_count
FROM countrylanguage
GROUP BY Language
ORDER BY country_count DESC
LIMIT 1",English,"Language	country_count
English	60",52.81,False,False,False,列别名差异,
816,world_1,Give the language that is spoken in the most countries.,SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1,"SELECT Language, COUNT(CountryCode) AS country_count
FROM countrylanguage
GROUP BY Language
ORDER BY country_count DESC
LIMIT 1",English,"Language	country_count
English	60",53.07,False,False,False,列别名差异,
817,world_1,What is the language spoken by the largest percentage of people in each country?,"SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode","WITH ranked_languages AS (
    SELECT 
        CountryCode,
        Language,
        Percentage,
        ROW_NUMBER() OVER (PARTITION BY CountryCode ORDER BY Percentage DESC) AS rn
    FROM countrylanguage
)
SELECT 
    r.CountryCode,
    c.Name AS CountryName,
    r.Language,
    r.Percentage
FROM ranked_languages r
JOIN country c ON r.CountryCode = c.Code
WHERE r.rn = 1
ORDER BY r.CountryCode
LIMIT 100","Language	CountryCode	max(Percentage)
Papiamento	ABW	76.7
Pashto	AFG	52.4
Ovimbundu	AGO	37.2
English	AIA	0.0
Albaniana	ALB	97.9
... (233 rows total)","CountryCode	CountryName	Language	Percentage
ABW	Aruba	Papiamento	76.7
AFG	Afghanistan	Pashto	52.4
AGO	Angola	Ovimbundu	37.2
AIA	Anguilla	English	0.0
ALB	Albania	Albaniana	97.9
... (100 rows total)",70.14,False,False,False,多余的 LIMIT,
818,world_1,"What are the country codes of the different countries, and what are the languages spoken by the greatest percentage of people for each?","SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode","SELECT 
    cl.CountryCode,
    cl.Language,
    MAX(cl.Percentage) AS MaxPercentage
FROM countrylanguage cl
GROUP BY cl.CountryCode
ORDER BY cl.CountryCode
LIMIT 100","Language	CountryCode	max(Percentage)
Papiamento	ABW	76.7
Pashto	AFG	52.4
Ovimbundu	AGO	37.2
English	AIA	0.0
Albaniana	ALB	97.9
... (233 rows total)","CountryCode	Language	MaxPercentage
ABW	Papiamento	76.7
AFG	Pashto	52.4
AGO	Ovimbundu	37.2
AIA	English	0.0
ALB	Albaniana	97.9
... (100 rows total)",58.79,False,False,False,多余的 LIMIT,
819,world_1,What is the total number of countries where Spanish is spoken by the largest percentage of people?,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode","SELECT COUNT(*) 
FROM (
    SELECT CountryCode
    FROM countrylanguage
    WHERE Language = 'Spanish'
    GROUP BY CountryCode
    HAVING MAX(Percentage) = (
        SELECT MAX(Percentage)
        FROM countrylanguage cl2
        WHERE cl2.CountryCode = countrylanguage.CountryCode
    )
) AS spanish_max_countries","count(*)	max(Percentage)
1	7.4
1	44.6
1	96.8
1	31.6
1	87.7
... (28 rows total)",21,55.73,False,False,False,多余的子查询,
820,world_1,Count the number of countries for which Spanish is the predominantly spoken language.,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode","SELECT COUNT(*) 
FROM countrylanguage 
WHERE Language = 'Spanish' 
AND IsOfficial = 'T' 
AND Percentage > 50 
LIMIT 100","count(*)	max(Percentage)
1	7.4
1	44.6
1	96.8
1	31.6
1	87.7
... (28 rows total)",20,53.56,False,False,False,多余的 LIMIT,
821,world_1,What are the codes of countries where Spanish is spoken by the largest percentage of people?,"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode","SELECT CountryCode
FROM countrylanguage
WHERE Language = 'Spanish'
ORDER BY Percentage DESC
LIMIT 100","CountryCode	max(Percentage)
ABW	7.4
AND	44.6
ARG	96.8
BLZ	31.6
BOL	87.7
... (28 rows total)","CountryCode
CUB
SLV
COL
DOM
NIC
... (28 rows total)",54.11,False,False,False,多余的 LIMIT,
822,world_1,Return the codes of countries for which Spanish is the predominantly spoken language.,"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode","SELECT CountryCode
FROM countrylanguage
WHERE Language = 'Spanish' AND IsOfficial = 'T'
GROUP BY CountryCode
HAVING SUM(Percentage) > 50
LIMIT 100","CountryCode	max(Percentage)
ABW	7.4
AND	44.6
ARG	96.8
BLZ	31.6
BOL	87.7
... (28 rows total)","CountryCode
ARG
BOL
CHL
COL
CRI
... (20 rows total)",54.67,False,False,False,多余的 LIMIT,
823,orchestra,How many conductors are there?,SELECT count(*) FROM conductor,SELECT COUNT(*) FROM conductor,12,12,55.2,True,True,False,,
824,orchestra,Count the number of conductors.,SELECT count(*) FROM conductor,SELECT COUNT(*) FROM conductor,12,12,51.81,True,True,False,,
825,orchestra,List the names of conductors in ascending order of age.,SELECT Name FROM conductor ORDER BY Age ASC,"SELECT Name
FROM conductor
ORDER BY Age ASC
LIMIT 100","Name
Antal Doráti
Igor Stravinsky
Colin Davis
Michael Tilson Thomas
Paul Jorgensen
... (12 rows total)","Name
Antal Doráti
Igor Stravinsky
Colin Davis
Michael Tilson Thomas
Paul Jorgensen
... (12 rows total)",54.62,True,False,True,,
826,orchestra,"What are the names of conductors, ordered by age?",SELECT Name FROM conductor ORDER BY Age ASC,"SELECT Name
FROM conductor
ORDER BY Age
LIMIT 100","Name
Antal Doráti
Igor Stravinsky
Colin Davis
Michael Tilson Thomas
Paul Jorgensen
... (12 rows total)","Name
Antal Doráti
Igor Stravinsky
Colin Davis
Michael Tilson Thomas
Paul Jorgensen
... (12 rows total)",52.84,True,False,True,,
827,orchestra,"What are the names of conductors whose nationalities are not ""USA""?",SELECT Name FROM conductor WHERE Nationality != 'USA',SELECT Name FROM conductor WHERE Nationality != 'USA' LIMIT 100,"Name
Igor Stravinsky
Paul Jorgensen
Charles Dutoit
Pierre Boulez
Robert Craft
... (6 rows total)","Name
Igor Stravinsky
Paul Jorgensen
Charles Dutoit
Pierre Boulez
Robert Craft
... (6 rows total)",53.36,True,False,True,,
828,orchestra,"Return the names of conductors that do not have the nationality ""USA"".",SELECT Name FROM conductor WHERE Nationality != 'USA',SELECT Name FROM conductor WHERE Nationality != 'USA' LIMIT 100,"Name
Igor Stravinsky
Paul Jorgensen
Charles Dutoit
Pierre Boulez
Robert Craft
... (6 rows total)","Name
Igor Stravinsky
Paul Jorgensen
Charles Dutoit
Pierre Boulez
Robert Craft
... (6 rows total)",52.44,True,False,True,,
829,orchestra,What are the record companies of orchestras in descending order of years in which they were founded?,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,"SELECT o.Record_Company, o.Year_of_Founded
FROM orchestra o
ORDER BY o.Year_of_Founded DESC
LIMIT 100","Record_Company
Columbia Masterworks
Philips
Philips Classics Records
RCA
EMI
... (12 rows total)","Record_Company	Year_of_Founded
Columbia Masterworks	2009.0
Philips	2008.0
Philips Classics Records	2008.0
RCA	2008.0
EMI	2007.0
... (12 rows total)",55.06,False,False,False,多余的 LIMIT,
830,orchestra,"Return the record companies of orchestras, sorted descending by the years in which they were founded.",SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,"SELECT Record_Company
FROM orchestra
ORDER BY Year_of_Founded DESC
LIMIT 100","Record_Company
Columbia Masterworks
Philips
Philips Classics Records
RCA
EMI
... (12 rows total)","Record_Company
Columbia Masterworks
Philips
Philips Classics Records
RCA
EMI
... (12 rows total)",57.38,True,False,True,,
831,orchestra,What is the average attendance of shows?,SELECT avg(Attendance) FROM SHOW,SELECT AVG(Attendance) FROM show LIMIT 100,1326.4,1326.4,53.5,True,False,False,,
832,orchestra,Return the average attendance across all shows.,SELECT avg(Attendance) FROM SHOW,SELECT AVG(Attendance) FROM show,1326.4,1326.4,52.07,True,True,False,,
833,orchestra,"What are the maximum and minimum share of performances whose type is not ""Live final"".","SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""","SELECT MAX(Share), MIN(Share) FROM performance WHERE Type != 'Live final' LIMIT 100","max(SHARE)	min(SHARE)
44.7%	22.7%","MAX(Share)	MIN(Share)
44.7%	22.7%",53.55,True,False,False,,
834,orchestra,"Return the maximum and minimum shares for performances that do not have the type ""Live final"".","SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""","SELECT MAX(Share), MIN(Share) FROM performance WHERE Type != 'Live final'","max(SHARE)	min(SHARE)
44.7%	22.7%","MAX(Share)	MIN(Share)
44.7%	22.7%",54.74,True,False,False,,
835,orchestra,How many different nationalities do conductors have?,SELECT count(DISTINCT Nationality) FROM conductor,SELECT COUNT(DISTINCT Nationality) FROM conductor,3,3,51.36,True,True,False,,
836,orchestra,Count the number of different nationalities of conductors.,SELECT count(DISTINCT Nationality) FROM conductor,SELECT COUNT(DISTINCT Nationality) FROM conductor,3,3,53.0,True,True,False,,
837,orchestra,List names of conductors in descending order of years of work.,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,"SELECT Name, Year_of_Work
FROM conductor
ORDER BY Year_of_Work DESC
LIMIT 100","Name
Robert Craft
Antal Brown
Gerard Schwarz
Valeri Gergiev
Charles Dutoit
... (12 rows total)","Name	Year_of_Work
Robert Craft	21
Antal Brown	20
Gerard Schwarz	20
Valeri Gergiev	16
Charles Dutoit	12
... (12 rows total)",55.25,False,False,False,多余的 LIMIT,
838,orchestra,"What are the names of conductors, sorted descending by the number of years they have worked?",SELECT Name FROM conductor ORDER BY Year_of_Work DESC,"SELECT Name, Year_of_Work FROM conductor ORDER BY Year_of_Work DESC LIMIT 100","Name
Robert Craft
Antal Brown
Gerard Schwarz
Valeri Gergiev
Charles Dutoit
... (12 rows total)","Name	Year_of_Work
Robert Craft	21
Antal Brown	20
Gerard Schwarz	20
Valeri Gergiev	16
Charles Dutoit	12
... (12 rows total)",56.11,False,False,False,多余的 LIMIT,
839,orchestra,List the name of the conductor with the most years of work.,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,Robert Craft,Robert Craft,52.82,True,True,True,,
840,orchestra,What is the name of the conductor who has worked the greatest number of years?,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,Robert Craft,Robert Craft,55.53,True,True,True,,
841,orchestra,Show the names of conductors and the orchestras they have conducted.,"SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID","SELECT c.Name, o.Orchestra
FROM conductor c
JOIN orchestra o ON c.Conductor_ID = o.Conductor_ID
LIMIT 100","Name	Orchestra
Antal Doráti	London Symphony Orchestra
Igor Stravinsky	Columbia Symphony Orchestra
Colin Davis	Royal Concertgebouw Orchestra
Paul Jorgensen	Royal Danish Orchestra
Antal Brown	Detroit Symphony Orchestra
... (12 rows total)","Name	Orchestra
Antal Doráti	London Symphony Orchestra
Igor Stravinsky	Columbia Symphony Orchestra
Colin Davis	Royal Concertgebouw Orchestra
Paul Jorgensen	Royal Danish Orchestra
Antal Brown	Detroit Symphony Orchestra
... (12 rows total)",59.65,True,False,True,,
842,orchestra,What are the names of conductors as well as the corresonding orchestras that they have conducted?,"SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID","SELECT c.Name, o.Orchestra
FROM conductor c
JOIN orchestra o ON c.Conductor_ID = o.Conductor_ID
LIMIT 100","Name	Orchestra
Antal Doráti	London Symphony Orchestra
Igor Stravinsky	Columbia Symphony Orchestra
Colin Davis	Royal Concertgebouw Orchestra
Paul Jorgensen	Royal Danish Orchestra
Antal Brown	Detroit Symphony Orchestra
... (12 rows total)","Name	Orchestra
Antal Doráti	London Symphony Orchestra
Igor Stravinsky	Columbia Symphony Orchestra
Colin Davis	Royal Concertgebouw Orchestra
Paul Jorgensen	Royal Danish Orchestra
Antal Brown	Detroit Symphony Orchestra
... (12 rows total)",57.63,True,False,True,,
843,orchestra,Show the names of conductors that have conducted more than one orchestras.,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1,"SELECT c.Name
FROM conductor c
JOIN orchestra o ON c.Conductor_ID = o.Conductor_ID
GROUP BY c.Conductor_ID, c.Name
HAVING COUNT(DISTINCT o.Orchestra_ID) > 1
LIMIT 100",(empty),(empty),53.15,True,False,True,,
844,orchestra,What are the names of conductors who have conducted at more than one orchestra?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1,"SELECT c.Name
FROM conductor c
JOIN orchestra o ON c.Conductor_ID = o.Conductor_ID
GROUP BY c.Conductor_ID, c.Name
HAVING COUNT(DISTINCT o.Orchestra_ID) > 1
LIMIT 100",(empty),(empty),52.44,True,False,True,,
845,orchestra,Show the name of the conductor that has conducted the most number of orchestras.,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,"SELECT c.Name
FROM conductor c
JOIN orchestra o ON c.Conductor_ID = o.Conductor_ID
GROUP BY c.Conductor_ID, c.Name
ORDER BY COUNT(DISTINCT o.Orchestra_ID) DESC
LIMIT 1",Michael Tilson Thomas,Antal Doráti,53.56,False,False,True,多余的 DISTINCT,
